source,pic_name,detect.width,detect.length,detect.area,detect.cx,detect.cy,detect.class,confidence,truth.cx,truth.cy,truth.class,truth.width,truth.length,truth.angle,truth.area
Giessen_22_32.csv,Giessen_WW_R1_P5101_G221_P2_3,51.95964672,32.18976288,1672.56870724537,1586.545056,1872.307224,blurry.complete,0.872633,1593.9082,1868.1122,blurry.complete,62.47348,35.649,0,2227.11708852
Giessen_22_32.csv,Giessen_WW_R1_P5101_G221_P2_3,57.45717504,32.97280608,1894.52429049854,694.689696,973.971216,blurry.complete,0.869092,690.6633,973.2041,blurry.complete,57.2,36.8,0,2104.96
Giessen_22_32.csv,Giessen_WW_R1_P5101_G221_P2_3,57.64151808,32.2532928,1859.12876007073,1183.017312,985.917096,blurry.complete,0.867514,1183.7257,988.3763,blurry.complete,54.03424,32.96708,3.128149,1781.3511128192
Giessen_22_32.csv,Giessen_WW_R1_P5101_G221_P2_3,61.93086336,29.69366688,1838.95442620264,94.837392,38.7238968,blurry.complete,0.862171,95.534,41.9592,blurry.complete,58.6966,31.00408,0,1819.834082128
Giessen_22_32.csv,Giessen_WW_R1_P5101_G221_P2_3,38.14781184,33.2606736,1268.82191816446,47.7516384,1816.549416,blurry.complete,0.849851,52.5816,1817.2041,blurry.incomplete,42.06532,34.4,0,1447.047008
Giessen_22_32.csv,Giessen_WW_R1_P5101_G221_P2_3,60.31241856,33.2952768,2008.11867043266,2185.346304,594.827064,blurry.complete,0.842762,2185.8163,593.4388,blurry.complete,64.8,36.98776,0,2396.806848
Giessen_22_32.csv,Giessen_WW_R1_P5101_G221_P2_3,60.51967488,34.55133408,2091.03550519186,1249.121088,1375.838784,blurry.complete,0.842076,1249.6633,1383.2041,blurry.complete,58.8,40,0,2352
Giessen_22_32.csv,Giessen_WW_R1_P5101_G221_P2_3,58.19133312,33.3446544,1940.36989196167,1443.267072,984.647664,blurry.complete,0.832737,1443.6633,988.2041,blurry.complete,57.2,35.2,0,2013.44
Giessen_22_32.csv,Giessen_WW_R1_P5101_G221_P2_3,57.576096,31.60111968,1819.46910040317,2193.708096,995.154984,blurry.complete,0.822021,2195.6633,996.2041,blurry.complete,58,36,0,2088
Giessen_22_32.csv,Giessen_WW_R1_P5101_G221_P2_3,32.80787712,32.56534368,1068.39979382401,41.0098464,548.583192,blurry.complete,0.794553,44.1633,551.2041,blurry.incomplete,34.4,36,0,1238.4
Giessen_22_32.csv,Giessen_WW_R1_P5101_G221_P2_3,54.18430848,10.65164256,577.151886289737,609.477696,1237.146048,hair,0.543147,,,,,,,
Giessen_22_32.csv,Giessen_WW_R1_P5101_G221_P2_3,44.888256,20.98548,942.00159852288,289.622304,1147.63068,blurry.complete,0.797636,,,,,,,
Giessen_22_32.csv,Giessen_WW_R1_P5101_G221_P2_3,47.66107392,20.82887136,992.726377559131,168.5445408,224.442576,blurry.complete,0.696856,,,,,,,
Giessen_22_32.csv,Giessen_WW_R1_P5101_G221_P2_3,58.5553536,11.84105952,693.357427192246,1564.4664,675.804384,hair,0.678756,,,,,,,
Giessen_22_32.csv,Giessen_WW_R1_P5101_G221_P2_3,35.04518784,13.00901472,455.903364475725,130.7837664,1677.693384,blurry.complete,0.615219,,,,,,,
Giessen_22_32.csv,Giessen_WW_R1_P5101_G221_P2_3,21.75081984,19.88035488,432.414017350145,835.108704,117.6928704,hair,0.59038,,,,,,,
Giessen_22_32.csv,Giessen_WW_R1_P5101_G221_P2_3,46.79057664,18.456336,863.582604101591,233.8834176,1435.923936,hair,0.57641,,,,,,,
Giessen_22_32.csv,Giessen_WW_R1_P5101_G221_P2_3,41.21705088,11.67636384,481.265282486672,1479.212928,1899.999504,hair,0.493338,,,,,,,
Giessen_22_32.csv,Giessen_WW_R1_P5101_G221_P2_3,35.02279296,15.45588864,541.308387851536,1245.35232,1118.16936,hair,0.483484,,,,,,,
Giessen_22_32.csv,Giessen_WW_R1_P5101_G221_P2_3,17.54514432,15.07190976,264.438831917217,2068.659648,372.874752,hair,0.478769,,,,,,,
Giessen_22_32.csv,Giessen_WW_R1_P5101_G221_P2_3,69.98431104,20.99061216,1469.01353032545,495.131616,1432.836864,hair,0.418316,,,,,,,
Giessen_22_32.csv,Giessen_WW_R1_P5101_G221_P2_3,40.49761536,18.01800288,729.686150189612,1344.861792,1501.588368,hair,0.406554,,,,,,,
Giessen_22_32.csv,Giessen_WW_R1_P5101_G221_P2_3,47.7430848,11.15863776,532.747788828162,603.246528,1146.48372,hair,0.372787,,,,,,,
Giessen_22_32.csv,Giessen_WW_R1_P5101_G221_P2_3,24.83986176,20.92218336,519.704142379772,2464.686144,1777.974624,hair,0.365705,,,,,,,
Giessen_22_32.csv,Giessen_WW_R1_P5101_G221_P2_3,78.43765248,22.51019808,1765.647094255,1727.923104,453.611016,hair,0.352239,,,,,,,
Giessen_22_32.csv,Giessen_WW_R1_P5101_G221_P2_3,16.9433856,10.0695312,170.611949932831,1887.5592,1931.336784,hair,0.327833,,,,,,,
Giessen_22_32.csv,Giessen_WW_R1_P5101_G221_P2_3,17.19263232,22.23516096,382.280946961298,2524.540608,835.55064,hair,0.325064,,,,,,,
Giessen_22_32.csv,Giessen_WW_R1_P5101_G221_P2_3,29.00634624,20.92941504,607.085859250904,36.2579328,341.829072,blurry.complete,0.32063,,,,,,,
Giessen_22_32.csv,Giessen_WW_R1_P5101_G221_P2_3,9.849320064,24.63755616,242.663176214615,2579.688,1513.67616,blurry.complete,0.308366,,,,,,,
Giessen_22_32.csv,Giessen_WW_R1_P5101_G221_P2_3,24.7256064,17.52547104,433.327898909639,2364.40944,666.828936,hair,0.304126,,,,,,,
Giessen_22_32.csv,Giessen_WW_R1_P5101_G221_P2_3,23.61913344,9.05935104,213.974021093563,2528.335296,1932.291288,hair,0.289548,,,,,,,
Giessen_22_32.csv,Giessen_WW_R1_P5101_G221_P2_3,35.76327552,16.64468352,595.268402668963,385.681824,270.979992,blurry.incomplete,0.285584,,,,,,,
Giessen_22_32.csv,Giessen_WW_R1_P5101_G221_P2_7,56.65894272,34.20024768,1937.74987431093,844.634304,310.237128,blurry.complete,0.868551,849.6633,302.2041,blurry.complete,62,37.6,0,2331.2
Giessen_22_32.csv,Giessen_WW_R1_P5101_G221_P2_7,54.52054272,37.63490688,2051.87554831426,1733.272992,1739.154888,blurry.complete,0.919491,1731.6633,1743.2041,blurry.complete,47.6,32.8,0,1561.28
Giessen_22_32.csv,Giessen_WW_R1_P5101_G221_P2_7,61.8052032,37.38203136,2310.40404423357,1094.036544,315.614232,blurry.complete,0.912696,1093.6633,317.2041,blurry.complete,62.8,34.4,0,2160.32
Giessen_22_32.csv,Giessen_WW_R1_P5101_G221_P2_7,57.37143168,35.34728544,2027.92437169442,210.8006208,294.762888,blurry.complete,0.90763,214.6633,286.2041,blurry.complete,56.4,39.2,0,2210.88
Giessen_22_32.csv,Giessen_WW_R1_P5101_G221_P2_7,54.12749184,32.92910496,1782.3698600209,381.780864,762.60204,blurry.complete,0.905395,389.6633,786.2041,blurry.complete,53.2,39.2,0,2085.44
Giessen_22_32.csv,Giessen_WW_R1_P5101_G221_P2_7,55.76926464,38.90348352,2169.61866784476,1614.650112,336.776616,blurry.complete,0.904599,1616.6633,336.2041,blurry.complete,54.8,36.8,0,2016.64
Giessen_22_32.csv,Giessen_WW_R1_P5101_G221_P2_7,50.3304192,35.32955616,1778.15137168274,1010.537856,1729.963656,blurry.complete,0.904141,1016.1633,1737.2041,blurry.complete,53.86296,29.23936,0.065402,1574.9184781056
Giessen_22_32.csv,Giessen_WW_R1_P5101_G221_P2_7,45.4413888,34.24682592,1556.22333179664,180.0379872,784.126008,blurry.complete,0.902515,183.6633,780.2041,blurry.complete,45.2,36,0,1627.2
Giessen_22_32.csv,Giessen_WW_R1_P5101_G221_P2_7,49.21772544,36.4395024,1793.46942429342,943.156224,1293.1002,complete,0.90251,943.0526,1290.9603,blurry.complete,44.92048,36.14156,0.093184,1623.4962231488
Giessen_22_32.csv,Giessen_WW_R1_P5101_G221_P2_7,55.60026624,35.829864,1992.14997774299,1464.438528,1306.333008,complete,0.898657,1465.3007,1306.5047,complete,55.885,35.82384,2.982185,2002.0152984
Giessen_22_32.csv,Giessen_WW_R1_P5101_G221_P2_7,48.99574656,32.80904352,1607.50358118193,2359.469088,313.954056,blurry.complete,0.895957,2358.1633,310.2041,blurry.complete,50.4,38.4,0,1935.36
Giessen_22_32.csv,Giessen_WW_R1_P5101_G221_P2_7,52.29940608,39.47688576,2064.61767913601,1444.705632,817.722216,complete,0.894055,1446.1633,820.2041,complete,48.8,36.8,0,1795.84
Giessen_22_32.csv,Giessen_WW_R1_P5101_G221_P2_7,47.4807744,32.8745952,1560.91123818252,2168.51904,320.145696,blurry.complete,0.891759,2168.1633,310.7041,blurry.complete,47.2,30.8,0,1453.76
Giessen_22_32.csv,Giessen_WW_R1_P5101_G221_P2_7,56.43851904,34.86633984,1967.80458491495,616.94784,302.173416,blurry.complete,0.890937,618.6633,293.2041,blurry.complete,59.6,38.4,0,2288.64
Giessen_22_32.csv,Giessen_WW_R1_P5101_G221_P2_7,49.31632512,34.88640192,1720.46913935371,629.840448,1697.33556,blurry.complete,0.890926,629.5574,1708.9582,blurry.complete,49.6178,28.6682,0.110852,1422.45301396
Giessen_22_32.csv,Giessen_WW_R1_P5101_G221_P2_7,47.84023296,39.04181856,1867.76969509245,727.460352,1281.026016,complete,0.890467,727.6666,1276.4752,blurry.complete,49.25716,39.01444,0.041341,1921.7405133904
Giessen_22_32.csv,Giessen_WW_R1_P5101_G221_P2_7,45.5870592,37.97961696,1731.37904674884,655.122816,780.206904,blurry.complete,0.888476,658.1633,779.2041,blurry.complete,37.6,38.4,0,1443.84
Giessen_22_32.csv,Giessen_WW_R1_P5101_G221_P2_7,53.92230912,37.37394432,2015.28937865671,1276.388928,1743.89436,blurry.complete,0.887814,1276.6633,1752.7041,blurry.complete,47.6,33.2,0,1580.32
Giessen_22_32.csv,Giessen_WW_R1_P5101_G221_P2_7,55.19902464,34.26992064,1891.6661938182,1330.890912,317.587392,blurry.complete,0.887783,1326.6633,320.2041,blurry.complete,54.8,35.2,0,1928.96
Giessen_22_32.csv,Giessen_WW_R1_P5101_G221_P2_7,53.69732352,38.4519312,2064.76578961518,1986.773184,1739.18988,blurry.complete,0.886989,1985.6633,1735.2041,blurry.complete,58,40.8,0,2366.4
Giessen_22_32.csv,Giessen_WW_R1_P5101_G221_P2_7,59.8046976,39.51397728,2363.12146220367,1192.28112,1312.149456,complete,0.885704,1193.6633,1310.7041,complete,58,43.6,0.013487,2528.8
Giessen_22_32.csv,Giessen_WW_R1_P5101_G221_P2_7,49.85473536,35.45358336,1767.5290159765,1999.823904,333.69732,blurry.complete,0.884885,2000.1633,324.2041,blurry.complete,56,36.8,0,2060.8
Giessen_22_32.csv,Giessen_WW_R1_P5101_G221_P2_7,52.57581696,36.5230944,1920.2315259872,413.90352,303.090984,blurry.complete,0.883656,415.6633,297.2041,blurry.complete,54,36.8,0,1987.2
Giessen_22_32.csv,Giessen_WW_R1_P5101_G221_P2_7,48.80072448,32.98952448,1609.9126948747,820.388736,1718.317152,blurry.complete,0.881158,818.6633,1723.2041,blurry.complete,50,29.6,0.060395,1480
Giessen_22_32.csv,Giessen_WW_R1_P5101_G221_P2_7,58.78116864,35.77395456,2102.83485591106,2187.09072,1854.340776,blurry.complete,0.879122,2190.1633,1858.7041,blurry.complete,48,30,0,1440
Giessen_22_32.csv,Giessen_WW_R1_P5101_G221_P2_7,53.10292608,32.3485488,1717.80259572167,416.18448,1789.261488,blurry.complete,0.878897,416.6633,1792.2041,blurry.complete,53.2,34.4,0,1830.08
Giessen_22_32.csv,Giessen_WW_R1_P5101_G221_P2_7,56.61581184,37.20364992,2106.31484363195,1512.307584,1747.037808,blurry.complete,0.877964,1514.1633,1751.2041,blurry.complete,48,36,0,1728
Giessen_22_32.csv,Giessen_WW_R1_P5101_G221_P2_7,55.46651904,30.67499808,1701.43536505628,86.654448,1244.719872,complete,0.874336,79.6633,1240.2041,blurry.complete,42,28.8,0,1209.6
Giessen_22_32.csv,Giessen_WW_R1_P5101_G221_P2_7,48.5523072,37.93350528,1841.75920152738,1452.113568,387.347832,blurry.complete,0.872952,1456.1633,395.2041,blurry.complete,56.8,33.6,0,1908.48
Giessen_22_32.csv,Giessen_WW_R1_P5101_G221_P2_7,47.99668608,34.5363264,1657.62921657722,430.357536,1675.467504,blurry.complete,0.871517,431.6633,1687.7041,blurry.complete,52.4,23.6,0,1236.64
Giessen_22_32.csv,Giessen_WW_R1_P5101_G221_P2_7,43.35285888,37.1249568,1609.4730130765,2537.809056,1853.298792,blurry.complete,0.870763,2541.5816,1862.8042,blurry.incomplete,40.33468,30.08012,0,1213.2720145616
Giessen_22_32.csv,Giessen_WW_R1_P5101_G221_P2_7,48.28543488,34.00118208,1641.76186316686,1835.752896,817.601688,complete,0.868488,1830.6633,821.2041,blurry.complete,45.2,37.6,0,1699.52
Giessen_22_32.csv,Giessen_WW_R1_P5101_G221_P2_7,45.93241728,27.64243584,1269.68389763851,1257.98832,826.08336,complete,0.868053,1256.1633,821.2041,complete,42.4,36,0,1526.4
Giessen_22_32.csv,Giessen_WW_R1_P5101_G221_P2_7,54.77269248,34.90397568,1911.78472625004,1957.017024,1285.981272,complete,0.866273,1960.1633,1291.2041,complete,53.6,38.4,0,2058.24
Giessen_22_32.csv,Giessen_WW_R1_P5101_G221_P2_7,52.03730304,34.64612352,1802.89082877151,289.650816,1245.178656,blurry.complete,0.865377,291.6633,1241.2041,blurry.complete,53.2,34.4,0,1830.08
Giessen_22_32.csv,Giessen_WW_R1_P5101_G221_P2_7,54.74998656,35.17458048,1925.80780853364,507.078144,1263.059568,complete,0.864445,509.1633,1264.2041,blurry.complete,55.2,37.6,0.038539,2075.52
Giessen_22_32.csv,Giessen_WW_R1_P5101_G221_P2_7,42.81869952,32.86316448,1407.15796514546,252.0476352,1671.175152,blurry.complete,0.863901,250.1633,1685.2041,blurry.complete,47.2,24,0,1132.8
Giessen_22_32.csv,Giessen_WW_R1_P5101_G221_P2_7,54.64257408,34.799544,1901.53666097022,1705.403808,1292.412024,complete,0.8626,1706.1633,1291.2041,complete,52.8,38.4,0,2027.52
Giessen_22_32.csv,Giessen_WW_R1_P5101_G221_P2_7,53.00194176,36.67760352,1943.98420566341,1646.262144,822.006792,complete,0.853052,1648.1633,828.2041,blurry.complete,48.8,40,0,1952
Giessen_22_32.csv,Giessen_WW_R1_P5101_G221_P2_7,47.13323904,27.38924928,1290.94403344039,1834.744608,333.081072,blurry.complete,0.852078,1834.6633,330.2041,blurry.complete,50,36.8,0,1840
Giessen_22_32.csv,Giessen_WW_R1_P5101_G221_P2_7,58.38054912,39.13209792,2284.55336478721,2512.435968,370.298952,complete,0.84463,2516.6633,372.2041,blurry.complete,56.4,44,0,2481.6
Giessen_22_32.csv,Giessen_WW_R1_P5101_G221_P2_7,44.56290816,43.45959744,1936.68604938929,2536.295328,809.561304,complete,0.83675,2540.5816,806.1634,blurry.incomplete,41.13468,40.7674,0,1676.953953432
Giessen_22_32.csv,Giessen_WW_R1_P5101_G221_P2_7,44.55471744,34.39075968,1532.27058008934,2005.228224,814.431024,blurry.complete,0.819566,2005.1633,816.2041,blurry.complete,42.4,36.8,0,1560.32
Giessen_22_32.csv,Giessen_WW_R1_P5101_G221_P2_7,32.418144,41.5584432,1347.24759607342,2551.476672,1738.719432,blurry.complete,0.809092,2550.5816,1746.0664,blurry.incomplete,33.13468,29.48988,0,977.1377370384
Giessen_22_32.csv,Giessen_WW_R1_P5101_G221_P2_7,46.57243392,46.22933088,2153.01245757462,58.2155424,325.759968,blurry.complete,0.806908,57.5816,296.9173,blurry.incomplete,46.06532,42.97052,0,1979.4507543664
Giessen_22_32.csv,Giessen_WW_R1_P5101_G221_P2_7,46.29166848,32.47420896,1503.28531532657,59.2222752,1650.6504,blurry.complete,0.806462,66.1633,1663.7041,blurry.complete,45.6,29.2,0,1331.52
Giessen_22_32.csv,Giessen_WW_R1_P5101_G221_P2_7,62.86616064,31.63214592,1988.59156679464,2381.410368,1196.108208,complete,0.80595,2378.6633,1202.2041,blurry.complete,57.2,39.2,0,2242.24
Giessen_22_32.csv,Giessen_WW_R1_P5101_G221_P2_7,24.1346304,37.80349056,912.373272495489,30.168288,772.41924,blurry.complete,0.794563,33.0816,762.9749,blurry.incomplete,26.46532,27.01668,0,715.0050815376
Giessen_22_32.csv,Giessen_WW_R1_P5101_G221_P2_7,48.72524544,36.46951776,1776.98620393444,2321.747712,809.532144,complete,0.779774,2321.1633,812.7041,blurry.complete,45.6,34,0,1550.4
Giessen_22_32.csv,Giessen_WW_R1_P5101_G221_P2_7,57.68869248,33.23649024,1917.36966456988,178.8334848,1138.8438,complete,0.778755,180.6633,1140.2041,blurry.complete,54,33.6,0,1814.4
Giessen_22_32.csv,Giessen_WW_R1_P5101_G221_P2_7,47.6440704,32.53727232,1550.20809303805,2531.751552,1304.369568,blurry.complete,0.757852,2527.6633,1299.2041,blurry.complete,50.8,38.4,0,1950.72
Giessen_22_32.csv,Giessen_WW_R1_P5101_G221_P2_7,46.12681728,36.99618624,1706.51632274933,2198.10672,1743.151752,blurry.complete,0.742947,2194.1633,1746.2041,blurry.complete,46.4,32,0,1484.8
Giessen_22_32.csv,Giessen_WW_R1_P5101_G221_P2_7,45.34693632,33.1825248,1504.72583904242,2147.0832,1299.429864,blurry.complete,0.72672,2145.6747,1294.5711,blurry.complete,46.07656,33.10492,0.071077,1525.3608326752
Giessen_22_32.csv,Giessen_WW_R1_P5101_G221_P2_7,45.33449472,32.23478592,1461.34773209057,56.9143584,1762.480944,blurry.complete,0.686334,53.5816,1764.7041,blurry.incomplete,42.86532,28.4,0,1217.375088
Giessen_22_32.csv,Giessen_WW_R1_P5101_G221_P2_7,45.51790464,29.88456768,1360.28290186587,2331.509184,1304.381232,blurry.complete,0.658151,2338.1633,1297.2041,blurry.complete,42.4,35.2,0,1492.48
Giessen_22_32.csv,Giessen_WW_R1_P5101_G221_P2_7,27.96125184,23.52364416,657.750538552306,1603.7352,741.75264,hair,0.644591,1601.0812,737.7041,hair,30.13696,19.24536,2.54928,579.9966445056
Giessen_22_32.csv,Giessen_WW_R1_P5101_G221_P2_7,47.58725376,31.24715616,1486.96634946427,1775.201184,386.79768,blurry.complete,0.640305,1767.1633,377.2041,blurry.complete,48,28.8,0,1382.4
Giessen_22_32.csv,Giessen_WW_R1_P5101_G221_P2_7,42.59443968,34.14301632,1454.3026491355,826.710624,798.350256,blurry.complete,0.610012,828.6633,792.2041,blurry.complete,42,40.8,0,1713.6
Giessen_22_32.csv,Giessen_WW_R1_P5101_G221_P2_7,40.46557824,33.71953536,1364.48049632653,2152.917792,818.979984,blurry.complete,0.476143,2155.1633,817.2041,blurry.complete,35.2,40.8,0,1436.16
Giessen_22_32.csv,Giessen_WW_R1_P5101_G221_P2_7,48.05640576,37.24369632,1789.79818235614,995.073984,807.461784,blurry.complete,0.44409,994.1633,806.7041,blurry.complete,41.6,38.8,0,1614.08
Giessen_22_32.csv,Giessen_WW_R1_P5101_G221_P2_7,23.29046784,16.60160448,386.65913523384,50.5564416,1002.279744,hair,0.429331,50.9048,1006.7143,hair,24,15.2,0,364.8
