source,pic_name,detect.width,detect.length,detect.area,detect.cx,detect.cy,detect.class,confidence,truth.cx,truth.cy,truth.class,truth.width,truth.length,truth.angle,truth.area
T32L75.csv,T32L75_W3_A4_R5_P267_g44_3,24.9068237867419,21.5108358912,535.766599047642,1947.075408,1362.432474,hair,0.789645,1947.8798,1363.6259,hair,14.64044,28.68576,2.455821,419.9721481344
T32L75.csv,T32L75_W3_A4_R5_P267_g44_3,45.1800292622093,29.387028096,1327.70678930665,327.70656,64.5050304,hair,0.784101,304.9237,56.0741,hair,64.4,27.2,0.297061,1751.68
T32L75.csv,T32L75_W3_A4_R5_P267_g44_3,45.5518881139978,49.737360528,2265.63068185702,167.5114992,1690.477128,blurry.complete,0.778871,170.4237,1688.4661,blurry.complete,69.6,34,0,2366.4
T32L75.csv,T32L75_W3_A4_R5_P267_g44_3,41.086097856,54.8963244,2255.47575623312,157.303944,381.9231,hair,0.777441,162.4237,381.4661,hair,78.5998,28.94668,2.854778,2275.203258664
T32L75.csv,T32L75_W3_A4_R5_P267_g44_3,35.540218368,40.2939435016763,1432.05555095743,2519.049456,32.088165552,hair,0.764916,2515.4237,41.4831,hair,48.8,33.18644,0,1619.498272
T32L75.csv,T32L75_W3_A4_R5_P267_g44_3,26.8552580646899,41.8891152672,1124.9430006022,2333.188152,1831.980402,hair,0.738711,2329.4237,1833.9661,hair,61.6,21.6,3.048153,1330.56
T32L75.csv,T32L75_W3_A4_R5_P267_g44_3,52.6895259264,48.1725042912,2538.1864137908,129.2275296,253.733796,complete,0.733927,123.2551,251.2857,blurry.complete,65.2,41.6,0.028428,2712.32
T32L75.csv,T32L75_W3_A4_R5_P267_g44_3,49.6223646336,48.3941832768,2401.43380870664,920.202768,1690.525728,blurry.complete,0.723874,922.9237,1691.4661,complete,66,35.6,3.105379,2349.6
T32L75.csv,T32L75_W3_A4_R5_P267_g44_3,41.775875712,45.7628704128,1911.78398658949,508.140864,987.58602,hair,0.72292,516.4237,1000.9661,hair,40,49.6,0,1984
T32L75.csv,T32L75_W3_A4_R5_P267_g44_3,45.440875584,55.81303704,2536.19327209982,2019.950784,1125.716454,complete,0.711484,2026.4237,1122.9661,complete,73.6,32,0,2355.2
T32L75.csv,T32L75_W3_A4_R5_P267_g44_3,50.360989248,49.0929952896,2472.37180793166,1972.97532,745.721316,complete,0.708646,1979.9237,744.4661,complete,63.6,38,0,2416.8
T32L75.csv,T32L75_W3_A4_R5_P267_g44_3,50.2806901248,48.3645015072,2431.80051332395,949.701672,745.093404,complete,0.702501,952.1776,743.4054,complete,63.78996,36.37172,3.130293,2320.1505639312
T32L75.csv,T32L75_W3_A4_R5_P267_g44_3,46.451753003397,54.2166156864,2518.45684054475,1280.196576,1684.486692,complete,0.697861,1286.9237,1683.4661,complete,69.2,33.2,3.094261,2297.44
T32L75.csv,T32L75_W3_A4_R5_P267_g44_3,22.0339263744,14.0577064059434,309.746467941488,528.67404,455.86557,hair,0.692379,531.4237,461.9661,hair,22.4,20.8,0,465.92
T32L75.csv,T32L75_W3_A4_R5_P267_g44_3,35.3936830656359,44.7871332672,1585.18160027768,2236.376304,947.1411,hair,0.682678,2241.33,945.7315,hair,55.75988,32.73144,0.124215,1825.1011666272
T32L75.csv,T32L75_W3_A4_R5_P267_g44_3,35.1534501486481,25.4582516090541,894.945378810622,904.942368,1897.259922,hair,0.674778,912.9817,1895.9831,hair,20.01028,37.42124,2.169203,748.8094903472
T32L75.csv,T32L75_W3_A4_R5_P267_g44_3,43.8991705728,48.0650858496,2110.01740230787,615.874752,1690.650144,blurry.complete,0.661709,618.4237,1692.4661,complete,66.4,31.6,0,2098.24
T32L75.csv,T32L75_W3_A4_R5_P267_g44_3,46.1749538304,53.0230945536,2448.33894295741,703.632096,1130.632344,blurry.complete,0.617138,702.9237,1126.9661,complete,68.4,33.6,3.121942,2298.24
T32L75.csv,T32L75_W3_A4_R5_P267_g44_3,15.5417999616,29.4207588288,457.251548435687,20.218030272,1129.594734,complete,0.581609,20.4237,1126.9661,blurry.incomplete,16,33.6,0,537.6
T32L75.csv,T32L75_W3_A4_R5_P267_g44_3,35.1599688576,46.9779561581791,1651.74347551528,1691.31564,1901.872062,hair,0.566075,1693.7181,1898.0508,hair,58.24432,24.11636,0.225741,1404.6409890752
T32L75.csv,T32L75_W3_A4_R5_P267_g44_3,45.2512624896,75.3814312416,3411.10493195538,1576.127808,35.36231742,hair,0.444044,1559.598,56.1654,hair,93.52352,38.83308,3.07622,3631.8063340416
T32L75.csv,T32L75_W3_A4_R5_P267_g44_3,24.0506889984,14.4665458272,347.930394571089,592.199424,1397.523618,hair,0.834,,,,,,,
T32L75.csv,T32L75_W3_A4_R5_P267_g44_3,16.2425923539788,16.3408438722867,265.417665737565,2162.811456,1872.701856,hair,0.741348,,,,,,,
T32L75.csv,T32L75_W3_A4_R5_P267_g44_3,10.520736192,11.646227952,122.526891914888,1913.520024,1523.877786,hair,0.65514,,,,,,,
T32L75.csv,T32L75_W3_A4_R5_P267_g44_3,11.8860610067821,8.99945294345576,106.96804671358,501.802776,1270.027836,hair,0.600118,,,,,,,
T32L75.csv,T32L75_W3_A4_R5_P267_g44_3,15.5727448355768,12.9416222402922,201.536580906496,2131.025112,1652.828652,hair,0.593875,,,,,,,
T32L75.csv,T32L75_W3_A4_R5_P267_g44_3,13.4710153628736,8.71562080920634,117.4082618178,1396.412136,1714.539474,hair,0.577412,,,,,,,
T32L75.csv,T32L75_W3_A4_R5_P267_g44_3,16.2679142916751,18.3183648768,298.001589779415,497.945232,170.6849496,hair,0.57359,,,,,,,
T32L75.csv,T32L75_W3_A4_R5_P267_g44_3,14.2120808354758,12.5176595003121,177.901988689397,2371.079952,847.283652,hair,0.541456,,,,,,,
T32L75.csv,T32L75_W3_A4_R5_P267_g44_3,15.728235769743,10.8851082464476,171.203548879302,1051.304184,981.942102,hair,0.540072,,,,,,,
T32L75.csv,T32L75_W3_A4_R5_P267_g44_3,14.1973440768,9.78237693183228,138.883771190174,1414.761552,1199.80764,hair,0.539831,,,,,,,
T32L75.csv,T32L75_W3_A4_R5_P267_g44_3,13.2039894027947,13.6341142557112,180.024700148903,1119.68568,917.65305,hair,0.517615,,,,,,,
T32L75.csv,T32L75_W3_A4_R5_P267_g44_3,14.8770926590857,11.1991092585776,166.610186139085,2237.057352,1372.79448,hair,0.516374,,,,,,,
T32L75.csv,T32L75_W3_A4_R5_P267_g44_3,18.3872322432,11.6845682871105,214.846870756631,77.6950704,1458.904932,hair,0.453528,,,,,,,
T32L75.csv,T32L75_W3_A4_R5_P267_g44_3,14.2721912766375,14.5549665177838,207.731266166866,952.51464,1149.494976,hair,0.402012,,,,,,,
T32L75.csv,T32L75_W3_A4_R5_P267_g44_3,12.6788086299257,8.37962675418262,106.243684006487,791.34732,1766.123028,hair,0.285185,,,,,,,
T32L75.csv,T32L75_W3_A4_R5_P267_g44_3,8.7401161728,9.77736382989474,85.4552957370127,1103.638608,1193.986332,hair,0.269068,,,,,,,
T32L75.csv,T32L75_W3_A4_R5_P267_g44_8,54.7209592704,54.4476616416,2979.42827505851,1622.70216,1749.863412,complete,0.648819,1626.4557,1750.1524,blurry.complete,70.39708,39.95548,0.01,2812.7491219984
T32L75.csv,T32L75_W3_A4_R5_P267_g44_8,48.8675389824,51.59469312,2521.30567732657,2100.12264,1746.923112,blurry.complete,0.607335,2103.001,1747.0764,blurry.complete,69.69924,38.27112,0.019422,2667.4679779488
T32L75.csv,T32L75_W3_A4_R5_P267_g44_8,47.5994994048,53.2687508352,2535.56587367454,1360.895904,899.707986,complete,0.569756,1363.194,900.0902,blurry.complete,69.41624,32.89928,0,2283.7443163072
T32L75.csv,T32L75_W3_A4_R5_P267_g44_8,46.242767808,47.0439112032,2175.44066254975,2497.617504,1751.496372,complete,0.532052,2499.5183,1751.0172,blurry.complete,61.77056,34.97268,0.041111,2160.2820283008
T32L75.csv,T32L75_W3_A4_R5_P267_g44_8,20.9332140712144,22.3070874364926,466.959036613396,2420.302032,1363.52889,hair,0.947455,2419.9237,1366.9661,hair,19.6,24,0,470.4
T32L75.csv,T32L75_W3_A4_R5_P267_g44_8,46.4526741888,48.2094436768862,2239.4575799457,1809.282096,1464.37146,hair,0.916523,1812.4558,1468.2074,hair,44.12948,55.90164,0.49932,2466.9103043472
T32L75.csv,T32L75_W3_A4_R5_P267_g44_8,33.0720153984,18.8609977069934,623.771206594872,564.914736,477.225756,hair,0.908071,563.9237,475.9661,hair,22,27.2,0.058355,598.4
T32L75.csv,T32L75_W3_A4_R5_P267_g44_8,44.5928001408,49.8870430848,2224.60294189596,423.492624,1224.047376,blurry.complete,0.892106,425.3732,1221.6646,blurry.complete,67.809,31.91424,3.085892,2164.07270016
T32L75.csv,T32L75_W3_A4_R5_P267_g44_8,46.8783016605414,48.0914869248,2254.44723136476,2132.332128,150.8397228,blurry.complete,0.892097,2134.9643,150.2143,blurry.complete,66.4,34.4,0,2284.16
T32L75.csv,T32L75_W3_A4_R5_P267_g44_8,47.0848712832,40.5538298784,1909.47185986525,231.1574112,1756.430244,blurry.complete,0.88666,234.4643,1755.5902,blurry.complete,54,33.29928,0,1798.16112
T32L75.csv,T32L75_W3_A4_R5_P267_g44_8,44.7662080512,47.7040702752,2135.53033482867,2475.462384,142.7913684,blurry.complete,0.883258,2480.694,140.0902,blurry.complete,64.58376,31.29928,0,2021.4251876928
T32L75.csv,T32L75_W3_A4_R5_P267_g44_8,51.6699762048,55.4506925472,2865.13596445351,2056.00356,1190.377296,complete,0.871809,2055.694,1188.5902,complete,72.58376,38.09928,3.111593,2765.3889956928
T32L75.csv,T32L75_W3_A4_R5_P267_g44_8,51.4213463808,52.3891538208,2693.92082521637,2454.093288,1191.690954,complete,0.859797,2456.194,1193.5902,complete,70.58376,38.09928,0,2689.1904356928
T32L75.csv,T32L75_W3_A4_R5_P267_g44_8,48.5078897179773,50.5733201856,2453.20503823504,2479.840272,900.17406,blurry.complete,0.857489,2482.194,899.0902,blurry.complete,68.61624,33.69928,0,2312.3178843072
T32L75.csv,T32L75_W3_A4_R5_P267_g44_8,45.1175629824,47.2911046685444,2133.65939339032,926.236944,1755.883008,blurry.complete,0.847965,930.194,1755.0902,blurry.complete,64.61624,33.69928,0,2177.5207643072
T32L75.csv,T32L75_W3_A4_R5_P267_g44_8,47.3724288,45.0704736268318,2135.09780286937,1233.392832,1759.221828,blurry.complete,0.838077,1233.694,1758.0902,blurry.complete,61.81624,35.29928,0,2182.0687643072
T32L75.csv,T32L75_W3_A4_R5_P267_g44_8,46.5847308850287,49.0931197056,2286.98976979188,793.286784,1223.0919,blurry.complete,0.814506,793.194,1221.5902,blurry.complete,65.41624,35.69928,0,2335.3126683072
T32L75.csv,T32L75_W3_A4_R5_P267_g44_8,47.2201107837215,45.3745361952,2142.59062589733,78.93886752,1221.825384,blurry.complete,0.806516,79.4821,1219.0902,blurry.incomplete,63.58572,35.29928,0,2244.5301342816
T32L75.csv,T32L75_W3_A4_R5_P267_g44_8,45.407931264,52.579857888,2387.54257284919,1741.88556,897.940404,blurry.complete,0.79931,1742.194,895.5902,blurry.complete,71.01624,32.49928,0,2307.9766683072
T32L75.csv,T32L75_W3_A4_R5_P267_g44_8,43.6173442601184,45.855755602488,2000.10627842157,1080.891216,1224.353556,blurry.complete,0.789401,1078.694,1226.0902,blurry.complete,61.81624,31.29928,0,1934.8038043072
T32L75.csv,T32L75_W3_A4_R5_P267_g44_8,53.7171512016078,48.7259735328,2617.42048770696,539.450928,1753.615332,blurry.complete,0.782454,540.6384,1754.7976,blurry.complete,64.74012,38.77164,0.037255,2510.0806261968
T32L75.csv,T32L75_W3_A4_R5_P267_g44_8,49.4300997635759,53.4945713184,2644.24199707824,559.696392,883.033326,blurry.complete,0.776288,559.7113,882.6341,blurry.complete,74.49648,36.71376,3.112515,2735.0458875648
T32L75.csv,T32L75_W3_A4_R5_P267_g44_8,53.2704563712,53.0973335808,2828.51919194306,910.436112,1488.36042,hair,0.766672,909.0204,1490.8378,hair,72.92616,31.12752,0.610285,2270.0105039232
T32L75.csv,T32L75_W3_A4_R5_P267_g44_8,49.9791534336,45.9514998432,2296.61706116734,1755.97308,157.7631816,blurry.complete,0.763257,1753.4643,159.2143,blurry.complete,66.8,38.4,0,2565.12
T32L75.csv,T32L75_W3_A4_R5_P267_g44_8,48.5095405816263,50.7715770816,2462.90587883304,890.057808,164.4111756,blurry.complete,0.750508,891.194,162.5902,blurry.complete,70.21624,33.29928,0,2338.1502363072
T32L75.csv,T32L75_W3_A4_R5_P267_g44_8,51.8292596076451,51.3524652768,2661.56025432385,589.717584,159.0737292,complete,0.728105,594.5753,156.6779,blurry.complete,66.16104,35.04784,0.040047,2318.8015441536
T32L75.csv,T32L75_W3_A4_R5_P267_g44_8,53.2495057536,51.459480144,2740.19188400519,1268.730216,164.1751254,blurry.complete,0.705122,1271.1785,163.2623,blurry.complete,68.6622,40.99664,0.02,2814.919495008
T32L75.csv,T32L75_W3_A4_R5_P267_g44_8,45.575354678008,51.2161240032,2334.19301667868,1663.619472,1206.308376,blurry.complete,0.691458,1660.8501,1204.9005,blurry.complete,68.13864,32.8818,3.067263,2240.521132752
T32L75.csv,T32L75_W3_A4_R5_P267_g44_8,46.3779644544,45.0218090592,2088.01986022036,1331.495496,1226.412738,blurry.complete,0.675462,1330.4884,1226.5865,blurry.complete,60.03936,34.17452,3.12943,2051.8163091072
T32L75.csv,T32L75_W3_A4_R5_P267_g44_8,48.6682556544,44.740094688,2177.42236627765,1611.17424,220.8214386,blurry.complete,0.671501,1615.3249,221.9608,blurry.complete,59.25356,36.92956,0.070341,2188.2078992336
T32L75.csv,T32L75_W3_A4_R5_P267_g44_8,50.8840775404372,55.8612536832,2842.44836392198,2122.7832,905.21388,blurry.complete,0.631727,2125.1285,906.7393,blurry.complete,72.53516,35.9294,3.11489,2606.144777704
T32L75.csv,T32L75_W3_A4_R5_P267_g44_8,44.4708084530441,47.4222156949524,2108.90427058917,303.0101784,158.2276032,blurry.complete,0.579867,304.194,157.0902,blurry.complete,65.41624,32.09928,0,2099.8142043072
T32L75.csv,T32L75_W3_A4_R5_P267_g44_8,50.4766152576,55.0981940256,2781.17034121881,130.0829544,886.75074,blurry.complete,0.556587,131.9643,886.0902,blurry.complete,73.6,38.49928,0,2833.547008
T32L75.csv,T32L75_W3_A4_R5_P267_g44_8,52.0134372514956,56.9819766816,2963.82846859459,925.584408,882.825318,blurry.complete,0.511204,926.8215,882.1425,blurry.complete,74.86972,38.03096,0.049068,2847.3673265312
T32L75.csv,T32L75_W3_A4_R5_P267_g44_8,9.0686625408,35.3785239648,320.835895028377,12.679094592,1757.644272,blurry.complete,0.450799,12.7119,1763.1864,blurry.incomplete,10.16948,34.57628,0,351.6227879344
T32L75.csv,T32L75_W3_A4_R5_P267_g44_8,18.9494992512,21.827158128,413.61371660236,2557.34496,658.264158,hair,0.850837,,,,,,,
T32L75.csv,T32L75_W3_A4_R5_P267_g44_8,42.2274233630816,33.841202544,1429.02678694128,1298.191536,506.163168,hair,0.826828,,,,,,,
T32L75.csv,T32L75_W3_A4_R5_P267_g44_8,65.565402048,80.1237641651039,5253.34681108417,146.5803864,1490.584356,hair,0.73483,,,,,,,
T32L75.csv,T32L75_W3_A4_R5_P267_g44_8,11.2924696422549,13.9192298593022,157.182480629738,638.7336,61.6567788,hair,0.716385,,,,,,,
T32L75.csv,T32L75_W3_A4_R5_P267_g44_8,33.9903929621756,24.894852336,846.185813635975,2168.420544,501.203052,hair,0.700648,,,,,,,
T32L75.csv,T32L75_W3_A4_R5_P267_g44_8,17.0408873088,28.8767545344,492.08551986459,632.263968,528.802992,hair,0.672146,,,,,,,
T32L75.csv,T32L75_W3_A4_R5_P267_g44_8,20.7140311157444,12.6889447766778,262.839196930067,1406.362176,769.925574,hair,0.650604,,,,,,,
T32L75.csv,T32L75_W3_A4_R5_P267_g44_8,30.9615862149281,60.0683846112,1859.81246893113,2241.408024,493.726914,hair,0.589367,,,,,,,
T32L75.csv,T32L75_W3_A4_R5_P267_g44_8,36.3504443904,28.3002395616,1028.72628441894,60.9841548,500.51925,hair,0.58133,,,,,,,
T32L75.csv,T32L75_W3_A4_R5_P267_g44_8,14.2897281408,21.9942064750463,314.291231201034,756.830304,84.000726,hair,0.568012,,,,,,,
T32L75.csv,T32L75_W3_A4_R5_P267_g44_8,10.2498711552,11.8280788143305,121.236283860439,2179.822104,1265.266008,hair,0.516213,,,,,,,
T32L75.csv,T32L75_W3_A4_R5_P267_g44_8,10.3215275136,11.8757174841518,122.575544756414,459.847368,218.95515,hair,0.484637,,,,,,,
T32L75.csv,T32L75_W3_A4_R5_P267_g44_8,23.6051052333269,14.0054872668205,330.601000777318,1002.15792,150.6231126,hair,0.347584,,,,,,,
T32L75.csv,T32L75_W3_A4_R5_P267_g44_8,23.1919340218539,23.4278827077082,543.337910028902,213.6999672,64.6362018,hair,0.336319,,,,,,,
T32L75.csv,T32L75_W3_A4_R5_P267_g44_8,12.044184192,8.09529080013878,97.5011734846745,1772.965584,1917.878958,hair,0.314021,,,,,,,
T32L75.csv,T32L75_W3_A4_R5_P267_g44_8,10.3683571196096,10.9637864423172,113.676453217079,2280.860208,1770.64866,hair,0.268006,,,,,,,
T32L75.csv,T32L75_W3_A4_R5_P271_g55_4,31.8683540923685,78.2210225808863,2492.77524507484,2099.155824,1850.19714,hair,0.677977,2098.7007,1856.0916,hair,104.08184,24.56584,2.974835,2556.8578283456
T32L75.csv,T32L75_W3_A4_R5_P271_g55_4,47.3015278406109,53.9576336736,2552.27851142528,1739.260512,1544.205708,blurry.complete,0.645516,1741.0952,1541.2778,blurry.complete,64.8,33.2,0.028387,2151.36
T32L75.csv,T32L75_W3_A4_R5_P271_g55_4,18.6593159851789,38.99102246263,727.54580871542,2566.716336,1194.940836,complete,0.562068,2571.5476,1195.2881,blurry.incomplete,16.36192,31.60824,0,517.1714942208
T32L75.csv,T32L75_W3_A4_R5_P271_g55_4,46.2091392465256,83.7482978310396,3869.93675613401,2265.03864,476.280972,hair,0.548665,2249.803,472.8229,hair,103.39668,24.88608,0.517783,2573.1380502144
T32L75.csv,T32L75_W3_A4_R5_P271_g55_4,42.5055610368,71.7346917504,3049.12331865266,1296.160704,1455.91749,hair,0.458259,1305.6731,1447.052,hair,43.30256,94.90368,2.466038,4109.5722974208
T32L75.csv,T32L75_W3_A4_R5_P271_g55_4,47.4763601368989,45.7267547808,2170.93987786492,1497.575952,1153.75914,blurry.complete,0.919815,1502.6555,1152.1355,blurry.complete,58.82212,31.5154,3.117914,1853.802640648
T32L75.csv,T32L75_W3_A4_R5_P271_g55_4,52.353402624,48.7926208512,2554.45972450305,366.801696,604.21464,blurry.complete,0.91802,367.0952,601.7778,blurry.complete,49.6,34.4,0,1706.24
T32L75.csv,T32L75_W3_A4_R5_P271_g55_4,52.0950538368,50.8814807328,2650.67347807132,2075.331456,622.58058,complete,0.915197,2079.0952,620.7778,complete,62.4,34.4,0,2146.56
T32L75.csv,T32L75_W3_A4_R5_P271_g55_4,50.3315014060316,49.0641175584,2469.47070187631,1345.81824,599.03631,blurry.complete,0.91406,1342.5952,595.7778,blurry.complete,50.8,36,0,1828.8
T32L75.csv,T32L75_W3_A4_R5_P271_g55_4,48.9629453184,47.3980255776,2320.74693455615,1051.891272,1156.698954,blurry.complete,0.912787,1055.5952,1155.2778,blurry.complete,59.6,30.8,0,1835.68
T32L75.csv,T32L75_W3_A4_R5_P271_g55_4,47.8290569165784,48.5026335936,2319.83522275224,516.81564,1153.605078,blurry.complete,0.910146,516.5952,1149.2778,blurry.complete,60.4,32.4,0,1956.96
T32L75.csv,T32L75_W3_A4_R5_P271_g55_4,52.9748984046299,50.1571175616,2657.06820709484,1879.618608,1169.050158,blurry.complete,0.910005,1879.8973,1170.5044,blurry.complete,60.4366,35.69612,0.090617,2157.352125992
T32L75.csv,T32L75_W3_A4_R5_P271_g55_4,51.3915715584,48.85034832,2510.49617134005,863.791128,608.332032,blurry.complete,0.908539,866.5952,605.2778,blurry.complete,49.2,32.4,0,1594.08
T32L75.csv,T32L75_W3_A4_R5_P271_g55_4,45.459729792,45.865806113595,2085.04715261629,2396.705112,273.211704,blurry.complete,0.902753,2397.7572,269.7698,blurry.complete,54.21036,28.35324,3.062943,1537.0393475664
T32L75.csv,T32L75_W3_A4_R5_P271_g55_4,37.0500676992,48.2758247808,1788.62257636336,424.898784,1726.827012,hair,0.893628,426.0952,1728.2778,hair,65.6,27.6,0,1810.56
T32L75.csv,T32L75_W3_A4_R5_P271_g55_4,49.1692063591092,52.5922092864,2585.91719128446,1075.484304,1549.69848,blurry.complete,0.882948,1078.0952,1550.7778,blurry.complete,64.8,30.4,0,1969.92
T32L75.csv,T32L75_W3_A4_R5_P271_g55_4,42.4113418368,44.900183088,1904.27701348007,2003.627664,273.461994,blurry.complete,0.877589,2004.5952,270.2778,blurry.complete,57.2,26,0,1487.2
T32L75.csv,T32L75_W3_A4_R5_P271_g55_4,51.0169604838788,40.4066955168,2061.42678846471,69.843236256,612.316746,blurry.complete,0.873753,62.5476,607.3566,blurry.complete,44.69056,31.4166,3.040309,1404.025447296
T32L75.csv,T32L75_W3_A4_R5_P271_g55_4,47.7094841856,51.529538016,2458.44767906563,665.333352,1537.650054,blurry.complete,0.873583,663.0952,1539.2778,blurry.complete,61.6,31.6,0,1946.56
T32L75.csv,T32L75_W3_A4_R5_P271_g55_4,51.1639991424,50.8722646176,2602.82850326683,2280.074832,1177.47351,blurry.complete,0.871235,2283.0952,1177.7778,blurry.complete,57.6,36,0.049298,2073.6
T32L75.csv,T32L75_W3_A4_R5_P271_g55_4,34.6628481408,56.814776352,1969.36196484289,1741.037328,280.06722,hair,0.865752,1744.7003,274.2346,hair,63.70404,22.04488,2.706651,1404.3479173152
T32L75.csv,T32L75_W3_A4_R5_P271_g55_4,40.3295065344,47.7005407488,1923.73926982314,1456.724736,253.828566,blurry.complete,0.86109,1456.0952,251.7778,blurry.complete,59.2,30.4,0,1799.68
T32L75.csv,T32L75_W3_A4_R5_P271_g55_4,55.6662243456,32.9520060576,1834.31376183993,242.8494696,902.605518,hair,0.860915,238.0952,893.7778,hair,41.6,43.2,0,1797.12
T32L75.csv,T32L75_W3_A4_R5_P271_g55_4,45.6927996726718,44.4009889863583,2028.80549502217,528.52824,258.146676,blurry.complete,0.847035,532.1963,256.9647,blurry.complete,57.63436,28.06028,0.031171,1617.2362792208
