source,pic_name,detect.width,detect.length,detect.area,detect.cx,detect.cy,detect.class,confidence,truth.cx,truth.cy,truth.class,truth.width,truth.length,truth.angle,truth.area
Giessen_12_22_32.csv,Giessen_WW_R1_P5101_G221_P2_3,59.03352576,41.85921888,2471.09727604596,2445.876,1394.01324,blurry.complete,0.821593,2439.9898,1393.4388,blurry.complete,61.7388,44.98776,0,2777.490317088
Giessen_12_22_32.csv,Giessen_WW_R1_P5101_G221_P2_3,56.4859008,36.11283264,2039.86588211004,953.581248,979.655472,blurry.complete,0.819369,954.1633,976.2041,blurry.complete,58.4,36,0,2102.4
Giessen_12_22_32.csv,Giessen_WW_R1_P5101_G221_P2_3,67.47919488,37.49423904,2530.08106305746,2366.252352,1878.883776,blurry.complete,0.819216,2363.8053,1876.3849,blurry.complete,66.61196,34.99256,0.041029,2330.9230070176
Giessen_12_22_32.csv,Giessen_WW_R1_P5101_G221_P2_3,62.39483136,33.70802688,2103.20665265595,2058.330528,1864.9764,blurry.complete,0.818344,2062.5,1865.551,blurry.complete,64.4,38.4,0,2472.96
Giessen_12_22_32.csv,Giessen_WW_R1_P5101_G221_P2_3,57.49823232,35.14899744,2021.00522062021,1953.725184,107.34768,blurry.complete,0.815559,1947.8605,107.4388,blurry.complete,58.43536,33.78776,0,1974.3999191936
Giessen_12_22_32.csv,Giessen_WW_R1_P5101_G221_P2_3,58.08454272,38.54337696,2238.77442560618,452.236608,961.751232,blurry.complete,0.81272,454.1633,957.7041,blurry.complete,60.8,37.2,0.049549,2261.76
Giessen_12_22_32.csv,Giessen_WW_R1_P5101_G221_P2_3,56.16822528,37.76212224,2121.03138902722,2520.543744,1002.654936,blurry.complete,0.811842,2518.3841,1002.0713,blurry.complete,55.33796,34.81964,0.060122,1926.8478455344
Giessen_12_22_32.csv,Giessen_WW_R1_P5101_G221_P2_3,58.87095552,37.59447168,2213.22247007118,135.4988736,939.995928,blurry.complete,0.809169,135.6633,938.2041,blurry.complete,62,35.2,0,2182.4
Giessen_12_22_32.csv,Giessen_WW_R1_P5101_G221_P2_3,57.51834624,36.7139952,2111.7282877673,1244.43216,1853.495136,blurry.complete,0.804821,1244,1855.551,blurry.complete,56,36.8,0,2060.8
Giessen_12_22_32.csv,Giessen_WW_R1_P5101_G221_P2_3,55.84474368,33.27187104,1858.05910998282,1718.635968,982.491768,blurry.complete,0.803331,1714.6633,981.2041,blurry.complete,59.6,32,0,1907.2
Giessen_12_22_32.csv,Giessen_WW_R1_P5101_G221_P2_3,60.7051584,34.774272,2110.97769000469,1598.393088,1867.316976,blurry.complete,0.801223,1593.9082,1868.1122,blurry.complete,62.47348,35.649,0,2227.11708852
Giessen_12_22_32.csv,Giessen_WW_R1_P5101_G221_P2_3,53.19654912,36.68786784,1951.66796365863,1906.962912,1385.891208,blurry.complete,0.797039,1903.1633,1383.2041,blurry.complete,52,38.4,0,1996.8
Giessen_12_22_32.csv,Giessen_WW_R1_P5101_G221_P2_3,55.8036864,36.48685824,2036.10119494622,145.006848,1344.676464,blurry.complete,0.795557,141.6633,1343.2041,blurry.complete,58.8,39.2,0,2304.96
Giessen_12_22_32.csv,Giessen_WW_R1_P5101_G221_P2_3,60.30453888,35.2929312,2128.32394173957,716.28624,46.5107832,blurry.complete,0.785961,711.534,49.9592,blurry.complete,57.0966,34.20408,0,1952.936674128
Giessen_12_22_32.csv,Giessen_WW_R1_P5101_G221_P2_3,44.9183232,36.59875488,1643.95470041742,56.147904,1816.916832,blurry.complete,0.781146,52.5816,1817.2041,blurry.incomplete,42.06532,34.4,0,1447.047008
Giessen_12_22_32.csv,Giessen_WW_R1_P5101_G221_P2_3,53.1753984,31.05516672,1651.37086271442,1186.314336,988.139088,blurry.complete,0.760343,1183.7257,988.3763,blurry.complete,54.03424,32.96708,3.128149,1781.3511128192
Giessen_12_22_32.csv,Giessen_WW_R1_P5101_G221_P2_3,58.05737856,35.7816528,2077.38896211208,220.143744,553.10688,blurry.complete,0.748979,225.6633,552.7041,blurry.complete,62,34.8,0,2157.6
Giessen_12_22_32.csv,Giessen_WW_R1_P5101_G221_P2_3,62.34734592,34.73865792,2165.86312213479,2185.151904,595.71936,complete,0.733694,2185.8163,593.4388,blurry.complete,64.8,36.98776,0,2396.806848
Giessen_12_22_32.csv,Giessen_WW_R1_P5101_G221_P2_3,59.8866048,33.1708608,1986.49023160541,2516.492448,615.447072,blurry.complete,0.714525,2513.9081,615.9388,blurry.complete,62.47344,38.18776,0,2385.7207330944
Giessen_12_22_32.csv,Giessen_WW_R1_P5101_G221_P2_3,57.09595392,33.40872864,1907.50323095522,1971.597024,987.460632,blurry.complete,0.687814,1970.7185,987.3442,blurry.complete,60.35452,33.72916,0.010996,2035.7072618032
Giessen_12_22_32.csv,Giessen_WW_R1_P5101_G221_P2_3,55.45874304,33.00927552,1830.65292900024,1446.636672,988.109928,complete,0.684013,1443.6633,988.2041,blurry.complete,57.2,35.2,0,2013.44
Giessen_12_22_32.csv,Giessen_WW_R1_P5101_G221_P2_3,55.50809472,34.79495616,1931.40172230753,1658.683008,1381.394736,blurry.complete,0.666306,1656.1633,1382.2041,blurry.complete,53.6,36,0,1929.6
Giessen_12_22_32.csv,Giessen_WW_R1_P5101_G221_P2_3,57.88568448,32.24302848,1866.40977327293,1707.705504,91.0312992,blurry.complete,0.636612,1708.034,90.4592,blurry.complete,58.2966,33.80408,0,1970.662930128
Giessen_12_22_32.csv,Giessen_WW_R1_P5101_G221_P2_3,58.96561536,34.14317184,2013.27313788782,380.376,43.916904,complete,0.627345,380.534,46.3571,blurry.complete,61.0966,33.08572,0,2021.425000552
Giessen_12_22_32.csv,Giessen_WW_R1_P5101_G221_P2_3,62.96113152,30.44840544,1917.06605948212,99.6012288,38.4783696,blurry.complete,0.6218,95.534,41.9592,blurry.complete,58.6966,31.00408,0,1819.834082128
Giessen_12_22_32.csv,Giessen_WW_R1_P5101_G221_P2_3,55.27419264,33.3294912,1842.26071718199,973.091232,60.9840576,complete,0.615893,970.534,66.4592,blurry.complete,55.4966,36.20408,0,2009.203346128
Giessen_12_22_32.csv,Giessen_WW_R1_P5101_G221_P2_3,56.6346816,36.03406176,2040.77761453234,1476.2088,77.4740376,blurry.complete,0.600698,1475.534,79.9592,blurry.complete,55.4966,38.20408,0,2120.196546128
Giessen_12_22_32.csv,Giessen_WW_R1_P5101_G221_P2_3,34.59044736,32.99139072,1141.18696403335,43.256592,550.801296,blurry.complete,0.564375,44.1633,551.2041,blurry.incomplete,34.4,36,0,1238.4
Giessen_12_22_32.csv,Giessen_WW_R1_P5101_G221_P2_3,56.93193216,34.48298304,1963.18285110771,1244.007072,592.708104,blurry.complete,0.548611,1243.6633,591.2041,blurry.complete,58,36.8,0,2134.4
Giessen_12_22_32.csv,Giessen_WW_R1_P5101_G221_P2_3,60.88898304,33.86704608,2062.12999438002,1225.453536,72.246816,complete,0.523896,1226.9898,72.9388,blurry.complete,63.86124,38.18776,0,2438.7177064224
Giessen_12_22_32.csv,Giessen_WW_R1_P5101_G221_P2_3,58.20978816,35.49712896,2066.2803570498,1820.755584,588.211632,blurry.complete,0.471367,1819.6633,588.2041,blurry.complete,62,37.6,0,2331.2
Giessen_12_22_32.csv,Giessen_WW_R1_P5101_G221_P2_3,24.71565312,28.4897088,704.141760190612,1886.128416,258.223464,hair,0.420506,,,,,,,
Giessen_12_22_32.csv,Giessen_WW_R1_P5101_G221_P2_3,27.05830272,30.23977536,818.236995875677,2104.36704,890.659152,hair,0.630466,,,,,,,
Giessen_12_22_32.csv,Giessen_WW_R1_P5101_G221_P2_3,19.2798144,20.00166048,385.628301746215,2087.329824,294.269112,hair,0.617652,,,,,,,
Giessen_12_22_32.csv,Giessen_WW_R1_P5101_G221_P2_3,20.44476288,24.20606592,494.887277992049,1510.7472,699.960528,hair,0.614211,,,,,,,
Giessen_12_22_32.csv,Giessen_WW_R1_P5101_G221_P2_3,28.77161472,28.2766464,813.564775794475,2163.042144,709.427808,hair,0.499944,,,,,,,
Giessen_12_22_32.csv,Giessen_WW_R1_P5101_G221_P2_3,40.79579904,26.46756,1079.76525883914,1349.05824,1505.54052,hair,0.472711,,,,,,,
Giessen_12_22_32.csv,Giessen_WW_R1_P5101_G221_P2_3,64.79720064,12.79509696,829.086464925374,1572.296832,672.7698,hair,0.438507,,,,,,,
Giessen_12_22_32.csv,Giessen_WW_R1_P5101_G221_P2_3,31.0557888,23.90319072,742.33244264644,1251.583488,1124.928648,hair,0.43847,,,,,,,
Giessen_12_22_32.csv,Giessen_WW_R1_P5101_G221_P2_3,21.96450432,29.0981808,639.127117885741,2194.76304,736.035336,hair,0.39123,,,,,,,
Giessen_12_22_32.csv,Giessen_WW_R1_P5101_G221_P2_3,41.33690496,19.06092,787.919438490163,1545.37632,687.34008,hair,0.377947,,,,,,,
Giessen_12_22_32.csv,Giessen_WW_R1_P5101_G221_P2_3,60.2992512,10.37209536,625.429583582995,619.158816,1241.712504,hair,0.336135,,,,,,,
Giessen_12_22_32.csv,Giessen_WW_R1_P5101_G221_P2_3,46.84117248,23.88235104,1118.67732429255,232.4604096,1437.399432,hair,0.322757,,,,,,,
Giessen_12_22_32.csv,Giessen_WW_R1_P5101_G221_P2_3,18.97530624,19.82778912,376.23837061414,918.361152,1178.019288,hair,0.313772,,,,,,,
Giessen_12_22_32.csv,Giessen_WW_R1_P5101_G221_P2_3,29.11261824,31.71371616,923.269311537799,2467.641024,1780.105248,hair,0.309573,,,,,,,
Giessen_12_22_32.csv,Giessen_WW_R1_P5101_G221_P2_3,29.54081664,35.63414208,1052.66165730899,2172.32928,724.643496,hair,0.307184,,,,,,,
Giessen_12_22_32.csv,Giessen_WW_R1_P5101_G221_P2_3,22.9568256,24.43087008,560.855223682818,2178.513792,1135.274616,hair,0.301475,,,,,,,
Giessen_12_22_32.csv,Giessen_WW_R1_P5101_G221_P2_3,33.23275776,27.6079104,917.486998582985,1446.442272,265.484304,hair,0.295128,,,,,,,
Giessen_12_22_32.csv,Giessen_WW_R1_P5101_G221_P2_3,26.92849536,26.45605152,712.421660600241,2367.13104,667.484064,hair,0.289046,,,,,,,
Giessen_12_22_32.csv,Giessen_WW_R1_P5101_G221_P2_3,24.14976768,28.84903776,696.697559695548,618.427872,740.525976,hair,0.279345,,,,,,,
Giessen_12_22_32.csv,Giessen_WW_R1_P5101_G221_P2_3,19.4368896,24.53514624,476.886928786735,893.356128,819.878112,hair,0.271057,,,,,,,
Giessen_12_22_32.csv,Giessen_WW_R1_P5101_G221_P2_3,31.51498752,17.6519088,556.299685536178,1098.271872,1460.227824,hair,0.262543,,,,,,,
Giessen_12_22_32.csv,Giessen_WW_R1_P5101_G221_P2_3,32.4015552,28.40596128,920.397322422983,2339.819136,1567.3014,blurry.complete,0.262179,,,,,,,
Giessen_12_22_32.csv,Giessen_WW_R1_P5101_G221_P2_3,24.71544576,24.1825824,597.683303643931,1555.941312,927.134424,hair,0.252985,,,,,,,
Giessen_12_22_32.csv,Giessen_WW_R1_P5101_G221_P2_7,46.00976256,42.23876544,1943.39556872193,658.344672,785.44404,blurry.complete,0.657073,658.1633,779.2041,blurry.complete,37.6,38.4,0,1443.84
Giessen_12_22_32.csv,Giessen_WW_R1_P5101_G221_P2_7,44.97721344,39.19407264,1762.84017071214,829.681056,795.653928,blurry.complete,0.532398,828.6633,792.2041,blurry.complete,42,40.8,0,1713.6
Giessen_12_22_32.csv,Giessen_WW_R1_P5101_G221_P2_7,50.26416768,33.93088704,1705.5077957097,89.54712,1245.081456,blurry.complete,0.526676,79.6633,1240.2041,blurry.complete,42,28.8,0,1209.6
Giessen_12_22_32.csv,Giessen_WW_R1_P5101_G221_P2_7,46.67735808,38.39174496,1792.02522681396,2006.58384,812.537568,complete,0.481291,2005.1633,816.2041,blurry.complete,42.4,36.8,0,1560.32
Giessen_12_22_32.csv,Giessen_WW_R1_P5101_G221_P2_7,56.37786624,41.31668736,2329.34667346198,1190.8944,1311.074424,complete,0.885925,1193.6633,1310.7041,complete,58,43.6,0.013487,2528.8
Giessen_12_22_32.csv,Giessen_WW_R1_P5101_G221_P2_7,54.24869376,38.7182592,2100.4149862611,1467.11088,1307.7288,complete,0.871153,1465.3007,1306.5047,complete,55.885,35.82384,2.982185,2002.0152984
Giessen_12_22_32.csv,Giessen_WW_R1_P5101_G221_P2_7,53.71443072,39.46685472,2119.93963359375,1615.601376,333.011088,blurry.complete,0.868188,1616.6633,336.2041,blurry.complete,54.8,36.8,0,2016.64
Giessen_12_22_32.csv,Giessen_WW_R1_P5101_G221_P2_7,58.34477952,35.34363072,2062.1163417947,1092.369888,312.758496,blurry.complete,0.866615,1093.6633,317.2041,blurry.complete,62.8,34.4,0,2160.32
Giessen_12_22_32.csv,Giessen_WW_R1_P5101_G221_P2_7,57.59133696,38.87354592,2238.77948190875,213.7435776,287.980272,blurry.complete,0.865781,214.6633,286.2041,blurry.complete,56.4,39.2,0,2210.88
Giessen_12_22_32.csv,Giessen_WW_R1_P5101_G221_P2_7,54.67481856,34.57100736,1890.16355484443,1334.82816,314.974656,blurry.complete,0.858271,1326.6633,320.2041,blurry.complete,54.8,35.2,0,1928.96
Giessen_12_22_32.csv,Giessen_WW_R1_P5101_G221_P2_7,48.89538432,40.21171776,1966.16739404257,1452.372768,388.210968,blurry.complete,0.8556,1456.1633,395.2041,blurry.complete,56.8,33.6,0,1908.48
Giessen_12_22_32.csv,Giessen_WW_R1_P5101_G221_P2_7,45.86740992,36.8197488,1688.82651136103,944.947296,1294.523208,complete,0.843711,943.0526,1290.9603,blurry.complete,44.92048,36.14156,0.093184,1623.4962231488
Giessen_12_22_32.csv,Giessen_WW_R1_P5101_G221_P2_7,60.29323776,37.035144,2232.96874266784,1988.870112,1737.541368,blurry.complete,0.840225,1985.6633,1735.2041,blurry.complete,58,40.8,0,2366.4
Giessen_12_22_32.csv,Giessen_WW_R1_P5101_G221_P2_7,55.35558144,37.09906272,2053.64018774463,508.558176,1261.86012,complete,0.837214,509.1633,1264.2041,blurry.complete,55.2,37.6,0.038539,2075.52
Giessen_12_22_32.csv,Giessen_WW_R1_P5101_G221_P2_7,46.2630528,40.61622528,1879.03057466534,727.618464,1278.205272,complete,0.83322,727.6666,1276.4752,blurry.complete,49.25716,39.01444,0.041341,1921.7405133904
Giessen_12_22_32.csv,Giessen_WW_R1_P5101_G221_P2_7,55.44578304,38.04050304,2109.1854782883,620.335584,297.20844,blurry.complete,0.82983,618.6633,293.2041,blurry.complete,59.6,38.4,0,2288.64
Giessen_12_22_32.csv,Giessen_WW_R1_P5101_G221_P2_7,48.29321088,34.91680608,1686.24467927751,2002.089312,330.794928,blurry.complete,0.826141,2000.1633,324.2041,blurry.complete,56,36.8,0,2060.8
Giessen_12_22_32.csv,Giessen_WW_R1_P5101_G221_P2_7,46.27165824,33.23166912,1537.6844362654,2169.97056,316.66788,blurry.complete,0.821931,2168.1633,310.7041,blurry.complete,47.2,30.8,0,1453.76
Giessen_12_22_32.csv,Giessen_WW_R1_P5101_G221_P2_7,52.54564608,36.7781472,1932.53150624934,1706.541696,1291.716072,complete,0.82159,1706.1633,1291.2041,complete,52.8,38.4,0,2027.52
Giessen_12_22_32.csv,Giessen_WW_R1_P5101_G221_P2_7,53.42899968,33.67000224,1798.95453890656,179.600976,1141.917264,blurry.complete,0.821219,180.6633,1140.2041,blurry.complete,54,33.6,0,1814.4
Giessen_12_22_32.csv,Giessen_WW_R1_P5101_G221_P2_7,55.0831104,35.51680224,1956.37593884089,1734.162048,1739.683656,blurry.complete,0.818427,1731.6633,1743.2041,blurry.complete,47.6,32.8,0,1561.28
Giessen_12_22_32.csv,Giessen_WW_R1_P5101_G221_P2_7,50.22995328,36.75971808,1846.43892174437,415.87344,302.021784,blurry.complete,0.809621,415.6633,297.2041,blurry.complete,54,36.8,0,1987.2
Giessen_12_22_32.csv,Giessen_WW_R1_P5101_G221_P2_7,43.17618816,34.27497504,1479.86277150634,2538.029376,1856.5686,blurry.complete,0.808015,2541.5816,1862.8042,blurry.incomplete,40.33468,30.08012,0,1213.2720145616
Giessen_12_22_32.csv,Giessen_WW_R1_P5101_G221_P2_7,49.51559808,33.24955392,1646.37154824201,2378.688768,1744.502832,blurry.complete,0.800438,2376.6633,1755.7041,blurry.complete,46,27.6,0,1269.6
Giessen_12_22_32.csv,Giessen_WW_R1_P5101_G221_P2_7,53.49701376,36.94432032,1976.41081251289,2197.440576,1741.98924,blurry.complete,0.797253,2194.1633,1746.2041,blurry.complete,46.4,32,0,1484.8
Giessen_12_22_32.csv,Giessen_WW_R1_P5101_G221_P2_7,56.74489344,33.4414656,1897.63240194943,416.324448,1789.512264,blurry.complete,0.793913,416.6633,1792.2041,blurry.complete,53.2,34.4,0,1830.08
Giessen_12_22_32.csv,Giessen_WW_R1_P5101_G221_P2_7,57.86049024,32.2241328,1864.50412136686,846.759744,311.191632,blurry.complete,0.792412,849.6633,302.2041,blurry.complete,62,37.6,0,2331.2
Giessen_12_22_32.csv,Giessen_WW_R1_P5101_G221_P2_7,45.6793344,30.05742816,1373.00331212462,1837.367712,333.730368,blurry.complete,0.785548,1834.6633,330.2041,blurry.complete,50,36.8,0,1840
Giessen_12_22_32.csv,Giessen_WW_R1_P5101_G221_P2_7,54.01095552,31.73198976,1713.87508748846,2191.468608,1857.60864,blurry.complete,0.778927,2190.1633,1858.7041,blurry.complete,48,30,0,1440
Giessen_12_22_32.csv,Giessen_WW_R1_P5101_G221_P2_7,50.38454016,39.83458176,2007.04708444352,1447.206912,816.83964,complete,0.766122,1446.1633,820.2041,complete,48.8,36.8,0,1795.84
Giessen_12_22_32.csv,Giessen_WW_R1_P5101_G221_P2_7,33.50647296,39.68069472,1329.56012466969,2550.115872,1737.885456,blurry.complete,0.766094,2550.5816,1746.0664,blurry.incomplete,33.13468,29.48988,0,977.1377370384
Giessen_12_22_32.csv,Giessen_WW_R1_P5101_G221_P2_7,51.82092288,35.84510496,1857.52641975767,634.985568,1695.5568,blurry.complete,0.745988,629.5574,1708.9582,blurry.complete,49.6178,28.6682,0.110852,1422.45301396
Giessen_12_22_32.csv,Giessen_WW_R1_P5101_G221_P2_7,52.0038144,36.1296288,1878.87851045609,253.396512,1669.316688,blurry.complete,0.742501,250.1633,1685.2041,blurry.complete,47.2,24,0,1132.8
Giessen_12_22_32.csv,Giessen_WW_R1_P5101_G221_P2_7,48.32203392,36.06096672,1742.53925703183,1836.13392,814.718736,complete,0.729815,1830.6633,821.2041,blurry.complete,45.2,37.6,0,1699.52
Giessen_12_22_32.csv,Giessen_WW_R1_P5101_G221_P2_7,54.662688,33.61673664,1837.58118653049,434.175552,1674.08532,blurry.complete,0.723813,431.6633,1687.7041,blurry.complete,52.4,23.6,0,1236.64
Giessen_12_22_32.csv,Giessen_WW_R1_P5101_G221_P2_7,53.7850368,40.52431296,2179.60166384832,2515.206816,368.90316,blurry.complete,0.722744,2516.6633,372.2041,blurry.complete,56.4,44,0,2481.6
Giessen_12_22_32.csv,Giessen_WW_R1_P5101_G221_P2_7,46.56144384,36.68965632,1708.32337225258,2360.065248,307.976256,blurry.complete,0.719682,2358.1633,310.2041,blurry.complete,50.4,38.4,0,1935.36
Giessen_12_22_32.csv,Giessen_WW_R1_P5101_G221_P2_7,51.64487424,39.01545792,2014.94841769441,291.874752,1246.899096,blurry.complete,0.703975,291.6633,1241.2041,blurry.complete,53.2,34.4,0,1830.08
Giessen_12_22_32.csv,Giessen_WW_R1_P5101_G221_P2_7,52.49131776,36.8850672,1936.14578299415,381.760128,766.429776,blurry.complete,0.690689,389.6633,786.2041,blurry.complete,53.2,39.2,0,2085.44
Giessen_12_22_32.csv,Giessen_WW_R1_P5101_G221_P2_7,45.80903808,32.40313632,1484.35650559431,57.261168,1765.266696,blurry.complete,0.690545,53.5816,1764.7041,blurry.incomplete,42.86532,28.4,0,1217.375088
Giessen_12_22_32.csv,Giessen_WW_R1_P5101_G221_P2_7,41.84514432,41.4767952,1735.60248107508,2539.69344,809.337744,blurry.complete,0.68003,2540.5816,806.1634,blurry.incomplete,41.13468,40.7674,0,1676.953953432
Giessen_12_22_32.csv,Giessen_WW_R1_P5101_G221_P2_7,45.66150144,30.85586784,1408.92525380861,1778.42304,386.228088,blurry.complete,0.678524,1767.1633,377.2041,blurry.complete,48,28.8,0,1382.4
Giessen_12_22_32.csv,Giessen_WW_R1_P5101_G221_P2_7,49.0364928,39.85697664,1954.44634803713,181.0169856,783.400896,blurry.complete,0.671144,183.6633,780.2041,blurry.complete,45.2,36,0,1627.2
Giessen_12_22_32.csv,Giessen_WW_R1_P5101_G221_P2_7,52.07628672,35.20801728,1833.50280271599,1958.911776,1288.05552,complete,0.670654,1960.1633,1291.2041,complete,53.6,38.4,0,2058.24
Giessen_12_22_32.csv,Giessen_WW_R1_P5101_G221_P2_7,49.02342912,33.2847792,1631.73401388605,64.5462432,1652.718816,blurry.complete,0.665515,66.1633,1663.7041,blurry.complete,45.6,29.2,0,1331.52
Giessen_12_22_32.csv,Giessen_WW_R1_P5101_G221_P2_7,56.3391936,35.88942816,2021.98144129953,1279.07424,1742.722128,blurry.complete,0.661347,1276.6633,1752.7041,blurry.complete,47.6,33.2,0,1580.32
Giessen_12_22_32.csv,Giessen_WW_R1_P5101_G221_P2_7,47.89673856,30.35625984,1453.96584121591,1260.96912,825.521544,complete,0.658075,1256.1633,821.2041,complete,42.4,36,0,1526.4
Giessen_12_22_32.csv,Giessen_WW_R1_P5101_G221_P2_7,51.72149376,37.7412048,1952.03148855808,1649.53584,823.418136,complete,0.655269,1648.1633,828.2041,blurry.complete,48.8,40,0,1952
Giessen_12_22_32.csv,Giessen_WW_R1_P5101_G221_P2_7,50.66934912,38.95185024,1973.66489868052,2324.217888,813.48624,blurry.complete,0.619728,2321.1633,812.7041,blurry.complete,45.6,34,0,1550.4
Giessen_12_22_32.csv,Giessen_WW_R1_P5101_G221_P2_7,26.64233856,24.25015584,646.080862022041,1603.8648,738.774432,hair,0.61084,1601.0812,737.7041,hair,30.13696,19.24536,2.54928,579.9966445056
Giessen_12_22_32.csv,Giessen_WW_R1_P5101_G221_P2_7,61.48680192,38.07533952,2341.13085910299,1518.284736,1744.640856,blurry.complete,0.594568,1514.1633,1751.2041,blurry.complete,48,36,0,1728
Giessen_12_22_32.csv,Giessen_WW_R1_P5101_G221_P2_7,53.34667776,33.69014208,1797.25715323038,822.293856,1715.770512,blurry.complete,0.59112,818.6633,1723.2041,blurry.complete,50,29.6,0.060395,1480
Giessen_12_22_32.csv,Giessen_WW_R1_P5101_G221_P2_7,44.30515968,37.3551264,1655.02484001858,2147.430528,1293.106032,blurry.complete,0.579764,2145.6747,1294.5711,blurry.complete,46.07656,33.10492,0.071077,1525.3608326752
Giessen_12_22_32.csv,Giessen_WW_R1_P5101_G221_P2_7,50.82144768,34.42310784,1749.43217407356,1012.611456,1733.690304,blurry.complete,0.572079,1016.1633,1737.2041,blurry.complete,53.86296,29.23936,0.065402,1574.9184781056
Giessen_12_22_32.csv,Giessen_WW_R1_P5101_G221_P2_7,46.73811456,39.15363744,1829.96719211143,997.036128,808.027488,complete,0.5625,994.1633,806.7041,blurry.complete,41.6,38.8,0,1614.08
Giessen_12_22_32.csv,Giessen_WW_R1_P5101_G221_P2_7,52.15798656,38.11188672,1987.839275318,2386.003392,1203.689808,blurry.complete,0.561798,2378.6633,1202.2041,blurry.complete,57.2,39.2,0,2242.24
Giessen_12_22_32.csv,Giessen_WW_R1_P5101_G221_P2_7,43.53460992,35.74876032,1556.30833565477,2534.934528,1298.94192,blurry.complete,0.550263,2527.6633,1299.2041,blurry.complete,50.8,38.4,0,1950.72
Giessen_12_22_32.csv,Giessen_WW_R1_P5101_G221_P2_7,28.28276352,40.518792,1145.98341225207,35.3533248,769.69764,blurry.complete,0.548089,33.0816,762.9749,blurry.incomplete,26.46532,27.01668,0,715.0050815376
